Config;OCR_module;LLM_model;Accuracy;Precision;Recall;F1_Score
40;TesseractOCR;Mistral7B;0,5;1;0,5;0,6666666666666666
40;docTR;Llama37B;0,2175732217573222;1;0,2175732217573222;0,35738831615120276
40;docTR;Mistral7B;0,5098039215686275;1;0,5098039215686275;0,6753246753246753
41;EasyOCR;Llama37B;0,25;1;0,25;0,4
41;KerasOCR;Llama37B;0,25;1;0,25;0,4
41;PaddleOCR;Llama37B;0,17737003058103976;1;0,17737003058103976;0,30129870129870134
41;PaddleOCR;Mistral7B;0,41999999999999993;1;0,41999999999999993;0,5915492957746479
41;TesseractOCR;Llama37B;0,6608969315499607;1;0,6608969315499607;0,7958313595452392
41;TesseractOCR;Mistral7B;0,46153846153846145;1;0,46153846153846145;0,631578947368421
41;docTR;Llama37B;0,17737003058103976;1;0,17737003058103976;0,30129870129870134
41;docTR;Mistral7B;0,21212121212121213;1;0,21212121212121213;0,35
42;EasyOCR;Llama37B;0,25;1;0,25;0,4
42;EasyOCR;Mistral7B;NA;NA;NA;NA
42;KerasOCR;Llama37B;0,25;1;0,25;0,4
42;KerasOCR;Mistral7B;0,25;1;0,25;0,4
42;PaddleOCR;Llama37B;0,1671641791044776;1;0,1671641791044776;0,2864450127877238
42;PaddleOCR;Mistral7B;0,2631578947368421;1;0,2631578947368421;0,41666666666666663
42;TesseractOCR;Llama37B;0,6774193548387096;1;0,6774193548387096;0,8076923076923077
42;TesseractOCR;Mistral7B;0,48148148148148157;1;0,48148148148148157;0,65
42;docTR;Llama37B;0,4097560975609756;1;0,4097560975609756;0,5813148788927335
42;docTR;Mistral7B;0,23483365949119375;1;0,23483365949119375;0,3803486529318542
43;EasyOCR;Llama37B;0,15999999999999998;1;0,15999999999999998;0,27586206896551724
43;EasyOCR;Mistral7B;0,2857142857142857;1;0,2857142857142857;0,4444444444444444
43;KerasOCR;Llama37B;0,16216216216216214;1;0,16216216216216214;0,27906976744186046
43;KerasOCR;Mistral7B;0,2857142857142857;1;0,2857142857142857;0,4444444444444444
43;PaddleOCR;Llama37B;0,14713896457765668;1;0,14713896457765668;0,2565320665083135
43;PaddleOCR;Mistral7B;0,46875;1;0,46875;0,6382978723404256
43;TesseractOCR;Llama37B;0,6774193548387096;1;0,6774193548387096;0,8076923076923077
43;TesseractOCR;Mistral7B;0,5128205128205128;1;0,5128205128205128;0,6779661016949152
43;docTR;Llama37B;0,16374269005847958;1;0,16374269005847958;0,2814070351758794
43;docTR;Mistral7B;0,46875;1;0,46875;0,6382978723404256
44;EasyOCR;Llama37B;0,2608695652173913;1;0,2608695652173913;0,4137931034482758
44;EasyOCR;Mistral7B;0,3181818181818182;1;0,3181818181818182;0,48275862068965525
44;KerasOCR;Llama37B;0,27906976744186046;1;0,27906976744186046;0,4363636363636363
44;KerasOCR;Mistral7B;0,28;1;0,28;0,4375
44;PaddleOCR;Llama37B;0,13513513513513514;1;0,13513513513513514;0,23809523809523808
44;PaddleOCR;Mistral7B;0,6129032258064516;1;0,6129032258064516;0,7599999999999999
44;TesseractOCR;Llama37B;0,20289855072463767;1;0,20289855072463767;0,3373493975903614
45;EasyOCR;Llama37B;0,25;1;0,25;0,4
45;EasyOCR;Mistral7B;0,25;1;0,25;0,4
45;KerasOCR;Llama37B;0,25;1;0,25;0,4
45;KerasOCR;Mistral7B;0,25;1;0,25;0,4
45;PaddleOCR;Llama37B;0,25;1;0,25;0,4
45;TesseractOCR;Llama37B;0,25;1;0,25;0,4
45;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
45;docTR;Llama37B;0,25;1;0,25;0,4
45;docTR;Mistral7B;0,25;1;0,25;0,4
46;EasyOCR;Llama37B;0,25;1;0,25;0,4
46;EasyOCR;Mistral7B;0,29411764705882354;1;0,29411764705882354;0,45454545454545453
46;KerasOCR;Llama37B;0,25;1;0,25;0,4
46;KerasOCR;Mistral7B;0,29411764705882354;1;0,29411764705882354;0,45454545454545453
46;PaddleOCR;Llama37B;0,1911262798634812;1;0,1911262798634812;0,32091690544412604
46;PaddleOCR;Mistral7B;0,48484848484848486;1;0,48484848484848486;0,6530612244897959
46;TesseractOCR;Llama37B;0,49538461538461537;1;0,49538461538461537;0,6625514403292182
46;TesseractOCR;Mistral7B;0,28969359331476324;1;0,28969359331476324;0,449244060475162
46;docTR;Llama37B;0,28093645484949836;1;0,28093645484949836;0,4386422976501306
46;docTR;Mistral7B;0,32653061224489793;1;0,32653061224489793;0,49230769230769234
47;EasyOCR;Llama37B;0,15999999999999998;1;0,15999999999999998;0,27586206896551724
47;KerasOCR;Llama37B;0,22580645161290322;1;0,22580645161290322;0,3684210526315789
47;KerasOCR;Mistral7B;0,26666666666666666;1;0,26666666666666666;0,42105263157894735
47;PaddleOCR;Llama37B;0,23275862068965514;1;0,23275862068965514;0,3776223776223776
47;PaddleOCR;Mistral7B;0,46875;1;0,46875;0,6382978723404256
47;TesseractOCR;Llama37B;0,6483221476510067;1;0,6483221476510067;0,7866449511400652
47;TesseractOCR;Mistral7B;0,48148148148148157;1;0,48148148148148157;0,65
47;docTR;Llama37B;0,23275862068965514;1;0,23275862068965514;0,3776223776223776
47;docTR;Mistral7B;0,46875;1;0,46875;0,6382978723404256
48;EasyOCR;Llama37B;0,375;1;0,375;0,5454545454545454
48;EasyOCR;Mistral7B;NA;NA;NA;NA
48;KerasOCR;Llama37B;0,12222222222222222;1;0,12222222222222222;0,21782178217821782
48;KerasOCR;Mistral7B;NA;NA;NA;NA
48;PaddleOCR;Llama37B;0,1075268817204301;1;0,1075268817204301;0,19417475728155345
48;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
48;TesseractOCR;Llama37B;0,25;1;0,25;0,4
48;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
48;docTR;Llama37B;0,13559322033898302;1;0,13559322033898302;0,23880597014925373
48;docTR;Mistral7B;0,25;1;0,25;0,4
49;EasyOCR;Llama37B;0,10762331838565022;1;0,10762331838565022;0,194331983805668
49;EasyOCR;Mistral7B;0,04545454545454545;1;0,04545454545454545;0,08695652173913043
49;KerasOCR;Llama37B;0,06399999999999999;1;0,06399999999999999;0,12030075187969924
49;KerasOCR;Mistral7B;NA;NA;NA;NA
49;PaddleOCR;Llama37B;0,18604651162790695;1;0,18604651162790695;0,3137254901960784
49;PaddleOCR;Mistral7B;NA;NA;NA;NA
49;TesseractOCR;Llama37B;0,27906976744186046;1;0,27906976744186046;0,4363636363636363
49;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
49;docTR;Llama37B;0,18604651162790695;1;0,18604651162790695;0,3137254901960784
49;docTR;Mistral7B;0,5;1;0,5;0,6666666666666666
50;EasyOCR;Llama37B;0,0546448087431694;1;0,0546448087431694;0,10362694300518137
50;EasyOCR;Mistral7B;NA;NA;NA;NA
50;KerasOCR;Llama37B;0,07058823529411765;1;0,07058823529411765;0,13186813186813187
50;KerasOCR;Mistral7B;NA;NA;NA;NA
50;PaddleOCR;Llama37B;0,18749999999999997;1;0,18749999999999997;0,3157894736842105
50;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
50;TesseractOCR;Llama37B;0,25;1;0,25;0,4
50;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
50;docTR;Llama37B;0,15873015873015872;1;0,15873015873015872;0,27397260273972607
50;docTR;Mistral7B;0,25;1;0,25;0,4
51;EasyOCR;Llama37B;0,0710059171597633;1;0,0710059171597633;0,13259668508287292
51;EasyOCR;Mistral7B;NA;NA;NA;NA
51;KerasOCR;Llama37B;0,07885304659498207;1;0,07885304659498207;0,1461794019933555
51;KerasOCR;Mistral7B;NA;NA;NA;NA
51;PaddleOCR;Llama37B;0,12765957446808512;1;0,12765957446808512;0,22641509433962267
51;PaddleOCR;Mistral7B;NA;NA;NA;NA
51;TesseractOCR;Llama37B;0,25;1;0,25;0,4
51;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
51;docTR;Llama37B;0,12765957446808512;1;0,12765957446808512;0,22641509433962267
51;docTR;Mistral7B;NA;NA;NA;NA
52;EasyOCR;Llama37B;0,1388888888888889;1;0,1388888888888889;0,24390243902439027
52;EasyOCR;Mistral7B;0,25;1;0,25;0,4
52;KerasOCR;Llama37B;0,1388888888888889;1;0,1388888888888889;0,24390243902439027
52;KerasOCR;Mistral7B;0,1;1;0,1;0,1818181818181818
52;PaddleOCR;Llama37B;0,2;1;0,2;0,3333333333333333
52;PaddleOCR;Mistral7B;0,08823529411764706;1;0,08823529411764706;0,16216216216216217
52;TesseractOCR;Llama37B;0,25;1;0,25;0,4
52;TesseractOCR;Mistral7B;NA;NA;NA;NA
52;docTR;Llama37B;0,2;1;0,2;0,3333333333333333
52;docTR;Mistral7B;0,0967741935483871;1;0,0967741935483871;0,17647058823529413
53;EasyOCR;Llama37B;0,25;1;0,25;0,4
53;EasyOCR;Mistral7B;0,25;1;0,25;0,4
53;KerasOCR;Llama37B;0,25;1;0,25;0,4
53;KerasOCR;Mistral7B;0,25;1;0,25;0,4
53;PaddleOCR;Llama37B;0,25;1;0,25;0,4
53;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
53;TesseractOCR;Llama37B;0,25;1;0,25;0,4
53;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
53;docTR;Llama37B;0,25;1;0,25;0,4
53;docTR;Mistral7B;0,25;1;0,25;0,4
54;EasyOCR;Llama37B;0,04982206405693949;1;0,04982206405693949;0,09491525423728814
54;KerasOCR;Llama37B;0,029411764705882346;1;0,029411764705882346;0,05714285714285714
54;KerasOCR;Mistral7B;NA;NA;NA;NA
54;PaddleOCR;Llama37B;0,17647058823529413;1;0,17647058823529413;0,3
54;PaddleOCR;Mistral7B;0,22580645161290322;1;0,22580645161290322;0,3684210526315789
54;TesseractOCR;Llama37B;0,25;1;0,25;0,4
54;TesseractOCR;Mistral7B;NA;NA;NA;NA
54;docTR;Llama37B;0,17647058823529413;1;0,17647058823529413;0,3
54;docTR;Mistral7B;NA;NA;NA;NA
55;EasyOCR;Llama37B;0,08080808080808081;1;0,08080808080808081;0,14953271028037382
55;EasyOCR;Mistral7B;0,09090909090909093;1;0,09090909090909093;0,16666666666666666
55;KerasOCR;Llama37B;0,08080808080808081;1;0,08080808080808081;0,14953271028037382
55;PaddleOCR;Llama37B;0,1414141414141414;1;0,1414141414141414;0,24778761061946902
55;PaddleOCR;Mistral7B;0,2;1;0,2;0,3333333333333333
55;TesseractOCR;Llama37B;0,3333333333333333;1;0,3333333333333333;0,5
55;TesseractOCR;Mistral7B;0,3333333333333333;1;0,3333333333333333;0,5
55;docTR;Llama37B;0,13186813186813187;1;0,13186813186813187;0,23300970873786406
55;docTR;Mistral7B;0,2;1;0,2;0,3333333333333333
56;EasyOCR;Llama37B;0,18181818181818182;1;0,18181818181818182;0,3076923076923077
56;EasyOCR;Mistral7B;0,25;1;0,25;0,4
56;KerasOCR;Llama37B;0,25;1;0,25;0,4
56;KerasOCR;Mistral7B;0,2727272727272727;1;0,2727272727272727;0,42857142857142855
56;PaddleOCR;Llama37B;0,07017543859649122;1;0,07017543859649122;0,13114754098360656
56;PaddleOCR;Mistral7B;0,06451612903225806;1;0,06451612903225806;0,12121212121212122
56;TesseractOCR;Llama37B;NA;NA;NA;NA
56;TesseractOCR;Mistral7B;NA;NA;NA;NA
56;docTR;Llama37B;0,07017543859649122;1;0,07017543859649122;0,13114754098360656
56;docTR;Mistral7B;0,07142857142857142;1;0,07142857142857142;0,13333333333333333
57;EasyOCR;Llama37B;0,2222222222222222;1;0,2222222222222222;0,36363636363636365
57;KerasOCR;Llama37B;0,2222222222222222;1;0,2222222222222222;0,36363636363636365
57;KerasOCR;Mistral7B;0,25;1;0,25;0,4
57;PaddleOCR;Llama37B;0,07547169811320754;1;0,07547169811320754;0,14035087719298245
57;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
57;TesseractOCR;Llama37B;NA;NA;NA;NA
57;docTR;Llama37B;0,10526315789473684;1;0,10526315789473684;0,19047619047619047
57;docTR;Mistral7B;NA;NA;NA;NA
58;EasyOCR;Llama37B;0,25;1;0,25;0,4
58;EasyOCR;Mistral7B;0,25;1;0,25;0,4
58;KerasOCR;Llama37B;0,25;1;0,25;0,4
58;KerasOCR;Mistral7B;0,2222222222222222;1;0,2222222222222222;0,36363636363636365
58;PaddleOCR;Llama37B;0,04597701149425287;1;0,04597701149425287;0,08791208791208792
58;PaddleOCR;Mistral7B;NA;NA;NA;NA
58;TesseractOCR;Llama37B;NA;NA;NA;NA
58;TesseractOCR;Mistral7B;NA;NA;NA;NA
58;docTR;Llama37B;0,04597701149425287;1;0,04597701149425287;0,08791208791208792
58;docTR;Mistral7B;0,05882352941176469;1;0,05882352941176469;0,1111111111111111
59;EasyOCR;Llama37B;0,25;1;0,25;0,4
59;KerasOCR;Llama37B;0,25;1;0,25;0,4
59;PaddleOCR;Llama37B;0,03389830508474576;1;0,03389830508474576;0,06557377049180328
59;PaddleOCR;Mistral7B;NA;NA;NA;NA
59;TesseractOCR;Llama37B;NA;NA;NA;NA
59;TesseractOCR;Mistral7B;NA;NA;NA;NA
59;docTR;Llama37B;0,03571428571428571;1;0,03571428571428571;0,06896551724137931
59;docTR;Mistral7B;NA;NA;NA;NA
60;EasyOCR;Llama37B;0,25;1;0,25;0,4
60;EasyOCR;Mistral7B;0,25;1;0,25;0,4
60;KerasOCR;Llama37B;0,25;1;0,25;0,4
60;KerasOCR;Mistral7B;0,25;1;0,25;0,4
60;PaddleOCR;Llama37B;0,03773584905660377;1;0,03773584905660377;0,07272727272727272
60;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
60;TesseractOCR;Llama37B;NA;NA;NA;NA
60;TesseractOCR;Mistral7B;NA;NA;NA;NA
60;docTR;Llama37B;0,03773584905660377;1;0,03773584905660377;0,07272727272727272
60;docTR;Mistral7B;NA;NA;NA;NA
61;EasyOCR;Llama37B;0,25;1;0,25;0,4
61;EasyOCR;Mistral7B;0,25;1;0,25;0,4
61;KerasOCR;Llama37B;0,25;1;0,25;0,4
61;KerasOCR;Mistral7B;0,25;1;0,25;0,4
61;PaddleOCR;Llama37B;0,25;1;0,25;0,4
61;PaddleOCR;Mistral7B;NA;NA;NA;NA
61;TesseractOCR;Llama37B;0,25;1;0,25;0,4
61;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
61;docTR;Llama37B;0,25;1;0,25;0,4
61;docTR;Mistral7B;NA;NA;NA;NA
62;EasyOCR;Llama37B;0,25;1;0,25;0,4
62;EasyOCR;Mistral7B;NA;NA;NA;NA
62;KerasOCR;Llama37B;0,25;1;0,25;0,4
62;KerasOCR;Mistral7B;NA;NA;NA;NA
62;PaddleOCR;Llama37B;0,07017543859649122;1;0,07017543859649122;0,13114754098360656
62;PaddleOCR;Mistral7B;NA;NA;NA;NA
62;TesseractOCR;Llama37B;NA;NA;NA;NA
62;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
62;docTR;Llama37B;0,07017543859649122;1;0,07017543859649122;0,13114754098360656
62;docTR;Mistral7B;NA;NA;NA;NA
63;EasyOCR;Llama37B;0,25;1;0,25;0,4
63;EasyOCR;Mistral7B;0,25;1;0,25;0,4
63;KerasOCR;Llama37B;0,25;1;0,25;0,4
63;KerasOCR;Mistral7B;0,25;1;0,25;0,4
63;PaddleOCR;Llama37B;0,029411764705882353;1;0,029411764705882353;0,05714285714285714
63;PaddleOCR;Mistral7B;NA;NA;NA;NA
63;TesseractOCR;Llama37B;NA;NA;NA;NA
63;TesseractOCR;Mistral7B;NA;NA;NA;NA
63;docTR;Llama37B;0,03225806451612903;1;0,03225806451612903;0,0625
63;docTR;Mistral7B;NA;NA;NA;NA
64;EasyOCR;Llama37B;0,3636363636363637;1;0,3636363636363637;0,5333333333333333
64;EasyOCR;Mistral7B;0,16216216216216214;1;0,16216216216216214;0,27906976744186046
64;KerasOCR;Llama37B;0,24324324324324326;1;0,24324324324324326;0,391304347826087
64;PaddleOCR;Llama37B;0,125;1;0,125;0,2222222222222222
64;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
64;TesseractOCR;Llama37B;0,25;1;0,25;0,4
64;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
64;docTR;Llama37B;0,125;1;0,125;0,2222222222222222
64;docTR;Mistral7B;NA;NA;NA;NA
65;EasyOCR;Llama37B;0,029411764705882346;1;0,029411764705882346;0,05714285714285714
65;EasyOCR;Mistral7B;0,12;1;0,12;0,21428571428571427
65;KerasOCR;Llama37B;0,03571428571428571;1;0,03571428571428571;0,06896551724137931
65;KerasOCR;Mistral7B;0,13636363636363635;1;0,13636363636363635;0,24
65;PaddleOCR;Llama37B;0,10526315789473684;1;0,10526315789473684;0,19047619047619047
65;PaddleOCR;Mistral7B;0,2857142857142857;1;0,2857142857142857;0,4444444444444444
65;TesseractOCR;Llama37B;0,25;1;0,25;0,4
65;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
65;docTR;Llama37B;0,10526315789473684;1;0,10526315789473684;0,19047619047619047
65;docTR;Mistral7B;0,2857142857142857;1;0,2857142857142857;0,4444444444444444
66;EasyOCR;Llama37B;0,10810810810810811;1;0,10810810810810811;0,1951219512195122
66;KerasOCR;Llama37B;0,1891891891891892;1;0,1891891891891892;0,3181818181818182
66;KerasOCR;Mistral7B;0,26666666666666666;1;0,26666666666666666;0,42105263157894735
66;PaddleOCR;Llama37B;0,37499999999999994;1;0,37499999999999994;0,5454545454545455
66;PaddleOCR;Mistral7B;0,09090909090909091;1;0,09090909090909091;0,16666666666666666
66;TesseractOCR;Llama37B;0,25;1;0,25;0,4
66;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
66;docTR;Llama37B;0,25531914893617025;1;0,25531914893617025;0,4067796610169492
66;docTR;Mistral7B;0,15384615384615383;1;0,15384615384615383;0,26666666666666666
67;EasyOCR;Llama37B;0,21621621621621623;1;0,21621621621621623;0,35555555555555557
67;EasyOCR;Mistral7B;0,25;1;0,25;0,4
67;KerasOCR;Llama37B;NA;NA;NA;NA
67;KerasOCR;Mistral7B;0,25;1;0,25;0,4
67;PaddleOCR;Llama37B;0,0983606557377049;1;0,0983606557377049;0,17910447761194034
67;PaddleOCR;Mistral7B;0,16666666666666666;1;0,16666666666666666;0,28571428571428575
67;TesseractOCR;Llama37B;0,25;1;0,25;0,4
67;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
67;docTR;Llama37B;0,061068702290076333;1;0,061068702290076333;0,11510791366906475
67;docTR;Mistral7B;NA;NA;NA;NA
68;EasyOCR;Llama37B;0,32;1;0,32;0,48484848484848486
68;EasyOCR;Mistral7B;NA;NA;NA;NA
68;KerasOCR;Llama37B;0,32;1;0,32;0,48484848484848486
68;KerasOCR;Mistral7B;NA;NA;NA;NA
68;PaddleOCR;Llama37B;0,045454545454545456;1;0,045454545454545456;0,08695652173913043
68;PaddleOCR;Mistral7B;NA;NA;NA;NA
68;TesseractOCR;Llama37B;0,25;1;0,25;0,4
68;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
68;docTR;Llama37B;0,045454545454545456;1;0,045454545454545456;0,08695652173913043
68;docTR;Mistral7B;NA;NA;NA;NA
69;EasyOCR;Llama37B;0,25;1;0,25;0,4
69;EasyOCR;Mistral7B;0,25;1;0,25;0,4
69;KerasOCR;Llama37B;0,25;1;0,25;0,4
69;KerasOCR;Mistral7B;0,25;1;0,25;0,4
69;PaddleOCR;Llama37B;0,25;1;0,25;0,4
69;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
69;TesseractOCR;Llama37B;0,25;1;0,25;0,4
69;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
69;docTR;Llama37B;0,25;1;0,25;0,4
69;docTR;Mistral7B;0,25;1;0,25;0,4
70;EasyOCR;Llama37B;0,03225806451612903;1;0,03225806451612903;0,0625
70;EasyOCR;Mistral7B;NA;NA;NA;NA
70;KerasOCR;Llama37B;0,03225806451612903;1;0,03225806451612903;0,0625
70;KerasOCR;Mistral7B;NA;NA;NA;NA
70;PaddleOCR;Llama37B;0,1263157894736842;1;0,1263157894736842;0,22429906542056072
70;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
70;TesseractOCR;Llama37B;0,25;1;0,25;0,4
70;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
70;docTR;Llama37B;0,1263157894736842;1;0,1263157894736842;0,22429906542056072
70;docTR;Mistral7B;0,25;1;0,25;0,4
71;EasyOCR;Llama37B;0,0967741935483871;1;0,0967741935483871;0,17647058823529413
71;KerasOCR;Llama37B;0,0967741935483871;1;0,0967741935483871;0,17647058823529413
71;KerasOCR;Mistral7B;0,08;1;0,08;0,14814814814814814
71;PaddleOCR;Llama37B;0,05555555555555555;1;0,05555555555555555;0,10526315789473684
71;PaddleOCR;Mistral7B;0,2222222222222222;1;0,2222222222222222;0,36363636363636365
71;TesseractOCR;Llama37B;0,25;1;0,25;0,4
71;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
71;docTR;Llama37B;0,058252427184466014;1;0,058252427184466014;0,11009174311926608
71;docTR;Mistral7B;0,14285714285714285;1;0,14285714285714285;0,25
72;EasyOCR;Llama37B;0,2857142857142857;1;0,2857142857142857;0,4444444444444444
72;EasyOCR;Mistral7B;0,25;1;0,25;0,4
72;KerasOCR;Llama37B;0,25;1;0,25;0,4
72;KerasOCR;Mistral7B;NA;NA;NA;NA
72;PaddleOCR;Llama37B;0,08219178082191782;1;0,08219178082191782;0,1518987341772152
72;PaddleOCR;Mistral7B;0,2631578947368421;1;0,2631578947368421;0,4166666666666667
72;TesseractOCR;Llama37B;NA;NA;NA;NA
72;TesseractOCR;Mistral7B;NA;NA;NA;NA
72;docTR;Llama37B;0,112;1;0,112;0,2014388489208633
72;docTR;Mistral7B;0,42857142857142855;1;0,42857142857142855;0,6
73;EasyOCR;Llama37B;0,25;1;0,25;0,4
73;EasyOCR;Mistral7B;0,25;1;0,25;0,4
73;KerasOCR;Llama37B;0,25;1;0,25;0,4
73;KerasOCR;Mistral7B;0,25;1;0,25;0,4
73;PaddleOCR;Llama37B;0,12195121951219513;1;0,12195121951219513;0,2173913043478261
73;PaddleOCR;Mistral7B;NA;NA;NA;NA
73;TesseractOCR;Llama37B;NA;NA;NA;NA
73;TesseractOCR;Mistral7B;NA;NA;NA;NA
73;docTR;Llama37B;0,06666666666666665;1;0,06666666666666665;0,125
73;docTR;Mistral7B;NA;NA;NA;NA
74;EasyOCR;Llama37B;NA;NA;NA;NA
74;EasyOCR;Mistral7B;NA;NA;NA;NA
74;KerasOCR;Llama37B;NA;NA;NA;NA
74;KerasOCR;Mistral7B;NA;NA;NA;NA
74;PaddleOCR;Llama37B;0,12631578947368421;1;0,12631578947368421;0,22429906542056077
74;PaddleOCR;Mistral7B;NA;NA;NA;NA
74;TesseractOCR;Llama37B;NA;NA;NA;NA
74;TesseractOCR;Mistral7B;NA;NA;NA;NA
74;docTR;Llama37B;0,12435233160621763;1;0,12435233160621763;0,22119815668202766
75;EasyOCR;Llama37B;0,25;1;0,25;0,4
75;EasyOCR;Mistral7B;0,25;1;0,25;0,4
75;KerasOCR;Llama37B;0,25;1;0,25;0,4
75;KerasOCR;Mistral7B;0,25;1;0,25;0,4
75;PaddleOCR;Llama37B;0,06130268199233716;1;0,06130268199233716;0,11552346570397112
75;TesseractOCR;Llama37B;NA;NA;NA;NA
75;TesseractOCR;Mistral7B;NA;NA;NA;NA
75;docTR;Llama37B;0,056140350877192984;1;0,056140350877192984;0,10631229235880399
76;EasyOCR;Llama37B;0,25;1;0,25;0,4
76;EasyOCR;Mistral7B;NA;NA;NA;NA
76;KerasOCR;Llama37B;0,25;1;0,25;0,4
76;KerasOCR;Mistral7B;NA;NA;NA;NA
76;PaddleOCR;Llama37B;0,15286624203821655;1;0,15286624203821655;0,26519337016574585
76;TesseractOCR;Llama37B;0,25;1;0,25;0,4
76;TesseractOCR;Mistral7B;NA;NA;NA;NA
76;docTR;Llama37B;0,17391304347826086;1;0,17391304347826086;0,2962962962962963
77;EasyOCR;Llama37B;0,25;1;0,25;0,4
77;EasyOCR;Mistral7B;0,25;1;0,25;0,4
77;KerasOCR;Llama37B;0,25;1;0,25;0,4
77;KerasOCR;Mistral7B;0,25;1;0,25;0,4
77;PaddleOCR;Llama37B;0,25;1;0,25;0,4
77;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
77;TesseractOCR;Llama37B;0,25;1;0,25;0,4
77;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
77;docTR;Llama37B;0,25;1;0,25;0,4
77;docTR;Mistral7B;0,25;1;0,25;0,4
78;EasyOCR;Llama37B;NA;NA;NA;NA
78;EasyOCR;Mistral7B;NA;NA;NA;NA
78;KerasOCR;Llama37B;0,25;1;0,25;0,4
78;KerasOCR;Mistral7B;NA;NA;NA;NA
78;PaddleOCR;Llama37B;0,10714285714285715;1;0,10714285714285715;0,1935483870967742
78;PaddleOCR;Mistral7B;0,5;1;0,5;0,6666666666666666
78;TesseractOCR;Llama37B;NA;NA;NA;NA
78;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
78;docTR;Llama37B;0,12631578947368421;1;0,12631578947368421;0,22429906542056077
78;docTR;Mistral7B;0,5;1;0,5;0,6666666666666666
79;EasyOCR;Llama37B;0,25;1;0,25;0,4
79;EasyOCR;Mistral7B;0,25;1;0,25;0,4
79;KerasOCR;Llama37B;0,25;1;0,25;0,4
79;KerasOCR;Mistral7B;NA;NA;NA;NA
79;PaddleOCR;Llama37B;0,056140350877192984;1;0,056140350877192984;0,10631229235880399
79;TesseractOCR;Llama37B;NA;NA;NA;NA
79;TesseractOCR;Mistral7B;NA;NA;NA;NA
79;docTR;Llama37B;0,11347517730496454;1;0,11347517730496454;0,20382165605095542
79;docTR;Mistral7B;NA;NA;NA;NA
80;EasyOCR;Llama37B;0,25;1;0,25;0,4
80;EasyOCR;Mistral7B;0,2727272727272727;1;0,2727272727272727;0,4285714285714286
80;KerasOCR;Llama37B;0,25;1;0,25;0,4
80;KerasOCR;Mistral7B;0,3;1;0,3;0,4615384615384617
80;PaddleOCR;Llama37B;0,13612565445026178;1;0,13612565445026178;0,23963133640552994
80;PaddleOCR;Mistral7B;0,6842105263157895;1;0,6842105263157895;0,8125
80;TesseractOCR;Llama37B;0,47058823529411753;1;0,47058823529411753;0,64
80;TesseractOCR;Mistral7B;NA;NA;NA;NA
80;docTR;Llama37B;0,13622291021671826;1;0,13622291021671826;0,23978201634877386
80;docTR;Mistral7B;0,11612903225806452;1;0,11612903225806452;0,20809248554913296
81;EasyOCR;Llama37B;0,25;1;0,25;0,4
81;EasyOCR;Mistral7B;0,25;1;0,25;0,4
81;KerasOCR;Llama37B;0,2777777777777778;1;0,2777777777777778;0,4347826086956522
81;KerasOCR;Mistral7B;0,25;1;0,25;0,4
81;PaddleOCR;Llama37B;0,08623548922056383;1;0,08623548922056383;0,15877862595419848
81;PaddleOCR;Mistral7B;0,2201834862385321;1;0,2201834862385321;0,3609022556390977
81;TesseractOCR;Llama37B;0,35714285714285715;1;0,35714285714285715;0,5263157894736842
81;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
81;docTR;Llama37B;0,08559201141226817;1;0,08559201141226817;0,15768725361366623
81;docTR;Mistral7B;0,10071942446043165;1;0,10071942446043165;0,1830065359477124
82;EasyOCR;Llama37B;0,42857142857142855;1;0,42857142857142855;0,6
82;EasyOCR;Mistral7B;0,4;1;0,4;0,5714285714285714
82;KerasOCR;Llama37B;0,2857142857142857;1;0,2857142857142857;0,4444444444444444
82;KerasOCR;Mistral7B;0,4;1;0,4;0,5714285714285714
82;PaddleOCR;Llama37B;0,07492795389048991;1;0,07492795389048991;0,1394101876675603
82;PaddleOCR;Mistral7B;0,5;1;0,5;0,6666666666666666
